player_name,position,date_of_birth,age,nationality,club_name,league_name,season,year
Matty Fryatt,Centre-Forward,1986-03-05,24,England,Leicester City,Championship,2010/2011,2010
Roman Bednár,Centre-Forward,1983-03-26,27,Czech Republic,Leicester City,Championship,2010/2011,2010
Darius Vassell,Centre-Forward,1980-06-13,30,England,Leicester City,Championship,2010/2011,2010
DJ Campbell,Centre-Forward,1981-11-12,28,England,Leicester City,Championship,2010/2011,2010
Martyn Waghorn,Centre-Forward,1990-01-23,20,England,Leicester City,Championship,2010/2011,2010
Steve Howard,Centre-Forward,1976-05-10,34,Scotland,Leicester City,Championship,2010/2011,2010
Dany N'Guessan,Centre-Forward,1987-08-11,22,France,Leicester City,Championship,2010/2011,2010
Adi Yussuf,Centre-Forward,1992-10-03,17,Tanzania,Leicester City,Championship,2010/2011,2010
Brad Jones,Goalkeeper,1982-03-19,28,Australia,Middlesbrough FC,Championship,2010/2011,2010
Danny Coyne,Goalkeeper,1973-08-27,36,Wales,Middlesbrough FC,Championship,2010/2011,2010
Paul Smith,Goalkeeper,1979-12-17,30,England,Middlesbrough FC,Championship,2010/2011,2010
Jason Steele,Goalkeeper,1990-08-18,19,England,Middlesbrough FC,Championship,2010/2011,2010
Connor Ripley,Goalkeeper,1993-02-13,17,England,Middlesbrough FC,Championship,2010/2011,2010
David Wheater,Centre-Back,1987-02-14,23,England,Middlesbrough FC,Championship,2010/2011,2010
Stephen McManus,Centre-Back,1982-09-10,27,Scotland,Middlesbrough FC,Championship,2010/2011,2010
Matthew Kilgallon,Centre-Back,1984-01-08,26,England,Middlesbrough FC,Championship,2010/2011,2010
Rhys Williams,Centre-Back,1988-07-14,21,Australia,Middlesbrough FC,Championship,2010/2011,2010
Matthew Bates,Centre-Back,1986-12-10,23,England,Middlesbrough FC,Championship,2010/2011,2010
Andrew Davies,Centre-Back,1984-12-17,25,England,Middlesbrough FC,Championship,2010/2011,2010
Maximilian Haas,Centre-Back,1985-12-07,24,Germany,Middlesbrough FC,Championship,2010/2011,2010
Seb Hines,Centre-Back,1988-05-29,22,England,Middlesbrough FC,Championship,2010/2011,2010
Ben Gibson,Centre-Back,1993-01-15,17,England,Middlesbrough FC,Championship,2010/2011,2010
Andrew Taylor,Left-Back,1986-08-01,23,England,Middlesbrough FC,Championship,2010/2011,2010
Jonathan Grounds,Left-Back,1988-02-02,22,England,Middlesbrough FC,Championship,2010/2011,2010
Joe Bennett,Left-Back,1990-03-28,20,England,Middlesbrough FC,Championship,2010/2011,2010
Justin Hoyte,Right-Back,1984-11-20,25,Trinidad and Tobago,Middlesbrough FC,Championship,2010/2011,2010
Tony McMahon,Right-Back,1986-03-24,24,England,Middlesbrough FC,Championship,2010/2011,2010
Bruno Pilatos,Right-Back,1993-03-30,17,England,Middlesbrough FC,Championship,2010/2011,2010
Mickaël Tavares,Defensive Midfield,1982-10-25,27,Senegal,Middlesbrough FC,Championship,2010/2011,2010
Andy Halliday,Defensive Midfield,1991-10-11,18,Scotland,Middlesbrough FC,Championship,2010/2011,2010
Kevin Thomson,Central Midfield,1984-10-14,25,Scotland,Middlesbrough FC,Championship,2010/2011,2010
Gary O'Neil,Central Midfield,1983-05-18,27,England,Middlesbrough FC,Championship,2010/2011,2010
Julio Arca,Central Midfield,1981-01-31,29,Argentina,Middlesbrough FC,Championship,2010/2011,2010
Nicky Bailey,Central Midfield,1984-06-10,26,England,Middlesbrough FC,Championship,2010/2011,2010
Willo Flood,Central Midfield,1985-04-10,25,Ireland,Middlesbrough FC,Championship,2010/2011,2010
Josh Walker,Central Midfield,1989-02-21,21,England,Middlesbrough FC,Championship,2010/2011,2010
Richard Smallwood,Central Midfield,1990-12-29,19,England,Middlesbrough FC,Championship,2010/2011,2010
Barry Robson,Right Midfield,1978-11-07,31,Scotland,Middlesbrough FC,Championship,2010/2011,2010
Cameron Park,Left Midfield,1992-07-06,17,Scotland,Middlesbrough FC,Championship,2010/2011,2010
Adam Reach,Left Midfield,1993-02-03,17,England,Middlesbrough FC,Championship,2010/2011,2010
Merouane Zemmama,Attacking Midfield,1983-10-07,26,Morocco,Middlesbrough FC,Championship,2010/2011,2010
Jonathan Franks,Left Winger,1990-04-08,20,England,Middlesbrough FC,Championship,2010/2011,2010
Tarmo Kink,Left Winger,1985-10-06,24,Estonia,Middlesbrough FC,Championship,2010/2011,2010
Luke Williams,Second Striker,1993-06-11,17,England,Middlesbrough FC,Championship,2010/2011,2010
Kris Boyd,Centre-Forward,1983-08-18,26,Scotland,Middlesbrough FC,Championship,2010/2011,2010
Scott McDonald,Centre-Forward,1983-08-21,26,Australia,Middlesbrough FC,Championship,2010/2011,2010
Leroy Lita,Centre-Forward,1984-12-28,25,England,Middlesbrough FC,Championship,2010/2011,2010
Lee Miller,Centre-Forward,1983-03-18,27,Scotland,Middlesbrough FC,Championship,2010/2011,2010
Marvin Emnes,Centre-Forward,1988-05-27,22,Netherlands,Middlesbrough FC,Championship,2010/2011,2010
Tom Heaton,Goalkeeper,1986-04-15,24,England,Cardiff City,Championship,2010/2011,2010
Stephen Bywater,Goalkeeper,1981-06-07,29,England,Cardiff City,Championship,2010/2011,2010
David Marshall,Goalkeeper,1985-03-05,25,Scotland,Cardiff City,Championship,2010/2011,2010
Jason Brown,Goalkeeper,1982-05-18,28,Wales,Cardiff City,Championship,2010/2011,2010
Jordan Santiago,Goalkeeper,1991-04-03,19,Canada,Cardiff City,Championship,2010/2011,2010
Chris Riggott,Centre-Back,1980-09-01,29,England,Cardiff City,Championship,2010/2011,2010
Mark Hudson,Centre-Back,1982-03-30,28,England,Cardiff City,Championship,2010/2011,2010
Dekel Keinan,Centre-Back,1984-09-15,25,Israel,Cardiff City,Championship,2010/2011,2010
Gábor Gyepes,Centre-Back,1981-06-26,29,Hungary,Cardiff City,Championship,2010/2011,2010
Paul Quinn,Centre-Back,1985-07-21,24,Scotland,Cardiff City,Championship,2010/2011,2010
Anthony Gerrard,Centre-Back,1986-02-06,24,Ireland,Cardiff City,Championship,2010/2011,2010
Lee Naylor,Left-Back,1980-03-19,30,England,Cardiff City,Championship,2010/2011,2010
Martin John,Left-Back,1988-08-01,21,England,Cardiff City,Championship,2010/2011,2010
Jon Meades,Left-Back,1992-03-02,18,Wales,Cardiff City,Championship,2010/2011,2010
Kevin McNaughton,Right-Back,1982-08-28,27,Scotland,Cardiff City,Championship,2010/2011,2010
Miguel Comminges,Right-Back,1982-03-16,28,Guadeloupe,Cardiff City,Championship,2010/2011,2010
Adam Matthews,Right-Back,1992-01-13,18,Wales,Cardiff City,Championship,2010/2011,2010
Darcy Blake,Right-Back,1988-12-13,21,Wales,Cardiff City,Championship,2010/2011,2010
Jlloyd Samuel,Defensive Midfield,1981-03-29,29,Trinidad and Tobago,Cardiff City,Championship,2010/2011,2010
Aaron Ramsey,Central Midfield,1990-12-26,19,Wales,Cardiff City,Championship,2010/2011,2010
Seyi Olofinjana,Central Midfield,1980-06-30,30,Nigeria,Cardiff City,Championship,2010/2011,2010
Peter Whittingham,Central Midfield,1984-09-08,25,England,Cardiff City,Championship,2010/2011,2010
Gavin Rae,Central Midfield,1977-11-28,32,Scotland,Cardiff City,Championship,2010/2011,2010
Solomon Taiwo,Central Midfield,1985-04-29,25,Nigeria,Cardiff City,Championship,2010/2011,2010
Danny Drinkwater,Central Midfield,1990-03-05,20,England,Cardiff City,Championship,2010/2011,2010
Aaron Wildig,Central Midfield,1992-04-15,18,England,Cardiff City,Championship,2010/2011,2010
Chris Burke,Right Midfield,1983-12-02,26,Scotland,Cardiff City,Championship,2010/2011,2010
Stephen McPhail,Left Midfield,1979-12-09,30,Ireland,Cardiff City,Championship,2010/2011,2010
Jason Koumas,Attacking Midfield,1979-09-25,30,Wales,Cardiff City,Championship,2010/2011,2010
Craig Bellamy,Left Winger,1979-07-13,30,Wales,Cardiff City,Championship,2010/2011,2010
Ross McCormack,Second Striker,1986-08-18,23,Scotland,Cardiff City,Championship,2010/2011,2010
Michael Chopra,Centre-Forward,1983-12-23,26,England,Cardiff City,Championship,2010/2011,2010
Jay Bothroyd,Centre-Forward,1982-05-05,28,England,Cardiff City,Championship,2010/2011,2010
Andy Keogh,Centre-Forward,1986-05-16,24,Ireland,Cardiff City,Championship,2010/2011,2010
Jon Parkin,Centre-Forward,1981-12-30,28,England,Cardiff City,Championship,2010/2011,2010
Jay Emmanuel-Thomas,Centre-Forward,1990-12-27,19,England,Cardiff City,Championship,2010/2011,2010
Nathaniel Jarvis,Centre-Forward,1991-10-20,18,Antigua and Barbuda,Cardiff City,Championship,2010/2011,2010
Vito Mannone,Goalkeeper,1988-03-02,22,Italy,Hull City,Championship,2010/2011,2010
Brad Guzan,Goalkeeper,1984-09-09,25,United States,Hull City,Championship,2010/2011,2010
Matt Duke,Goalkeeper,1977-07-16,32,England,Hull City,Championship,2010/2011,2010
Mark Oxley,Goalkeeper,1990-06-02,20,England,Hull City,Championship,2010/2011,2010
Kamil Zayatte,Centre-Back,1985-03-07,25,Guinea,Hull City,Championship,2010/2011,2010
Paul McShane,Centre-Back,1986-01-06,24,Ireland,Hull City,Championship,2010/2011,2010
Anthony Gardner,Centre-Back,1981-08-18,28,England,Hull City,Championship,2010/2011,2010
Jack Hobbs,Centre-Back,1988-08-18,21,England,Hull City,Championship,2010/2011,2010
Daniel Ayala,Centre-Back,1990-11-07,19,Spain,Hull City,Championship,2010/2011,2010
Anthony Gerrard,Centre-Back,1986-02-06,24,Ireland,Hull City,Championship,2010/2011,2010
James Chester,Centre-Back,1989-01-23,21,Wales,Hull City,Championship,2010/2011,2010
Liam Cooper,Centre-Back,1991-08-03,18,Scotland,Hull City,Championship,2010/2011,2010
Sonny Bradley,Centre-Back,1991-09-13,18,England,Hull City,Championship,2010/2011,2010
Andy Dawson,Left-Back,1978-10-20,31,England,Hull City,Championship,2010/2011,2010
Liam Rosenior,Right-Back,1984-07-09,25,England,Hull City,Championship,2010/2011,2010
Ian Ashbee,Defensive Midfield,1976-09-06,33,England,Hull City,Championship,2010/2011,2010
Jimmy Bullard,Central Midfield,1978-10-23,31,England,Hull City,Championship,2010/2011,2010
Seyi Olofinjana,Central Midfield,1980-06-30,30,Nigeria,Hull City,Championship,2010/2011,2010
James Harper,Central Midfield,1980-11-09,29,England,Hull City,Championship,2010/2011,2010
Corry Evans,Central Midfield,1990-07-30,19,Northern Ireland,Hull City,Championship,2010/2011,2010
John Bostock,Central Midfield,1992-01-15,18,Trinidad and Tobago,Hull City,Championship,2010/2011,2010
Will Atkinson,Central Midfield,1988-10-14,21,England,Hull City,Championship,2010/2011,2010
Tom Cairney,Central Midfield,1991-01-20,19,Scotland,Hull City,Championship,2010/2011,2010
Gavan Holohan,Central Midfield,1991-12-15,18,Ireland,Hull City,Championship,2010/2011,2010
Hope Akpan,Central Midfield,1991-08-14,18,Nigeria,Hull City,Championship,2010/2011,2010
Nolberto Solano,Right Midfield,1974-12-12,35,Peru,Hull City,Championship,2010/2011,2010
Kevin Kilbane,Left Midfield,1977-02-01,33,Ireland,Hull City,Championship,2010/2011,2010
Péter Halmosi,Left Midfield,1979-09-25,30,Hungary,Hull City,Championship,2010/2011,2010
Nick Barmby,Left Midfield,1974-02-11,36,England,Hull City,Championship,2010/2011,2010
Robert Koren,Attacking Midfield,1980-09-20,29,Slovenia,Hull City,Championship,2010/2011,2010
Tijani Belaid,Attacking Midfield,1987-09-06,22,Tunisia,Hull City,Championship,2010/2011,2010
Jamie Devitt,Attacking Midfield,1990-07-06,19,Ireland,Hull City,Championship,2010/2011,2010
Cameron Stewart,Left Winger,1991-04-08,19,England,Hull City,Championship,2010/2011,2010
David Amoo,Right Winger,1991-04-13,19,England,Hull City,Championship,2010/2011,2010
Richard García,Second Striker,1981-09-04,28,Australia,Hull City,Championship,2010/2011,2010
Matty Fryatt,Centre-Forward,1986-03-05,24,England,Hull City,Championship,2010/2011,2010
Craig Fagan,Centre-Forward,1982-12-11,27,England,Hull City,Championship,2010/2011,2010
Daniel Cousin,Centre-Forward,1977-02-07,33,Gabon,Hull City,Championship,2010/2011,2010
Rowan Vine,Centre-Forward,1982-09-21,27,England,Hull City,Championship,2010/2011,2010
Caleb Folan,Centre-Forward,1982-10-26,27,Ireland,Hull City,Championship,2010/2011,2010
Jay Simpson,Centre-Forward,1988-12-01,21,England,Hull City,Championship,2010/2011,2010
Aaron McLean,Centre-Forward,1983-05-25,27,England,Hull City,Championship,2010/2011,2010
Mark Cullen,Centre-Forward,1992-04-21,18,England,Hull City,Championship,2010/2011,2010
Lee Camp,Goalkeeper,1984-08-22,25,Northern Ireland,Nottingham Forest,Championship,2010/2011,2010
Paul Smith,Goalkeeper,1979-12-17,30,England,Nottingham Forest,Championship,2010/2011,2010
Karl Darlow,Goalkeeper,1990-10-08,19,England,Nottingham Forest,Championship,2010/2011,2010
Luke Chambers,Centre-Back,1985-09-28,24,England,Nottingham Forest,Championship,2010/2011,2010
Wes Morgan,Centre-Back,1984-01-21,26,Jamaica,Nottingham Forest,Championship,2010/2011,2010
Kelvin Wilson,Centre-Back,1985-09-03,24,England,Nottingham Forest,Championship,2010/2011,2010
Joel Lynch,Centre-Back,1987-10-03,22,Wales,Nottingham Forest,Championship,2010/2011,2010
Jamaal Lascelles,Centre-Back,1993-11-11,16,England,Nottingham Forest,Championship,2010/2011,2010
Paul Konchesky,Left-Back,1981-05-15,29,England,Nottingham Forest,Championship,2010/2011,2010
Ryan Bertrand,Left-Back,1989-08-05,20,England,Nottingham Forest,Championship,2010/2011,2010
Julian Bennett,Left-Back,1984-12-17,25,England,Nottingham Forest,Championship,2010/2011,2010
Chris Gunter,Right-Back,1989-07-21,20,Wales,Nottingham Forest,Championship,2010/2011,2010
Brendan Moloney,Right-Back,1989-01-18,21,Ireland,Nottingham Forest,Championship,2010/2011,2010
Kieron Freeman,Right-Back,1992-03-21,18,Wales,Nottingham Forest,Championship,2010/2011,2010
Guy Moussi,Defensive Midfield,1985-01-23,25,France,Nottingham Forest,Championship,2010/2011,2010
Aaron Ramsey,Central Midfield,1990-12-26,19,Wales,Nottingham Forest,Championship,2010/2011,2010
Chris Cohen,Central Midfield,1987-03-05,23,England,Nottingham Forest,Championship,2010/2011,2010
Lewis McGugan,Central Midfield,1988-10-25,21,England,Nottingham Forest,Championship,2010/2011,2010
Paul McKenna,Central Midfield,1977-10-20,32,England,Nottingham Forest,Championship,2010/2011,2010
Mark Byrne,Central Midfield,1988-11-09,21,Ireland,Nottingham Forest,Championship,2010/2011,2010
Robbie Gibbons,Central Midfield,1991-10-08,18,Ireland,Nottingham Forest,Championship,2010/2011,2010
Paul Anderson,Right Midfield,1988-07-23,21,England,Nottingham Forest,Championship,2010/2011,2010
Matt Thornhill,Right Midfield,1988-10-11,21,England,Nottingham Forest,Championship,2010/2011,2010
Radoslaw Majewski,Attacking Midfield,1986-12-15,23,Poland,Nottingham Forest,Championship,2010/2011,2010
Garath McCleary,Right Winger,1987-05-15,23,Jamaica,Nottingham Forest,Championship,2010/2011,2010
Kris Boyd,Centre-Forward,1983-08-18,26,Scotland,Nottingham Forest,Championship,2010/2011,2010
Robert Earnshaw,Centre-Forward,1981-04-06,29,Wales,Nottingham Forest,Championship,2010/2011,2010
Dexter Blackstock,Centre-Forward,1986-05-20,24,Antigua and Barbuda,Nottingham Forest,Championship,2010/2011,2010
David McGoldrick,Centre-Forward,1987-11-29,22,Ireland,Nottingham Forest,Championship,2010/2011,2010
Marcus Tudgay,Centre-Forward,1983-02-03,27,England,Nottingham Forest,Championship,2010/2011,2010
Nathan Tyson,Centre-Forward,1982-05-04,28,England,Nottingham Forest,Championship,2010/2011,2010
Dele Adebola,Centre-Forward,1975-06-23,35,Nigeria,Nottingham Forest,Championship,2010/2011,2010
Joe Garner,Centre-Forward,1988-04-12,22,England,Nottingham Forest,Championship,2010/2011,2010
Robbie Findley,Centre-Forward,1985-08-04,24,United States,Nottingham Forest,Championship,2010/2011,2010
Nialle Rodney,Centre-Forward,1991-02-28,19,England,Nottingham Forest,Championship,2010/2011,2010
Paddy Kenny,Goalkeeper,1978-05-17,32,Ireland,Queens Park Rangers,Championship,2010/2011,2010
Radek Cerny,Goalkeeper,1974-02-18,36,Czech Republic,Queens Park Rangers,Championship,2010/2011,2010
Elvijs Putnins,Goalkeeper,1991-06-12,19,Latvia,Queens Park Rangers,Championship,2010/2011,2010
Fitz Hall,Centre-Back,1980-12-20,29,England,Queens Park Rangers,Championship,2010/2011,2010
Clint Hill,Centre-Back,1978-10-19,31,England,Queens Park Rangers,Championship,2010/2011,2010
Peter Ramage,Centre-Back,1983-11-22,26,England,Queens Park Rangers,Championship,2010/2011,2010
Bradley Orr,Centre-Back,1982-11-01,27,England,Queens Park Rangers,Championship,2010/2011,2010
Matthew Connolly,Centre-Back,1987-09-24,22,England,Queens Park Rangers,Championship,2010/2011,2010
Danny Shittu,Centre-Back,1980-09-02,29,Nigeria,Queens Park Rangers,Championship,2010/2011,2010
Kaspars Gorkss,Centre-Back,1981-11-06,28,Latvia,Queens Park Rangers,Championship,2010/2011,2010
Max Ehmer,Centre-Back,1992-02-03,18,Germany,Queens Park Rangers,Championship,2010/2011,2010
Gary Borrowdale,Left-Back,1985-07-16,24,England,Queens Park Rangers,Championship,2010/2011,2010
Lee Brown,Left-Back,1990-08-10,19,England,Queens Park Rangers,Championship,2010/2011,2010
Pascal Chimbonda,Right-Back,1979-02-21,31,Guadeloupe,Queens Park Rangers,Championship,2010/2011,2010
Kyle Walker,Right-Back,1990-05-28,20,England,Queens Park Rangers,Championship,2010/2011,2010
Joe Oastler,Right-Back,1990-07-03,19,England,Queens Park Rangers,Championship,2010/2011,2010
Michael Harriman,Right-Back,1992-10-23,17,Ireland,Queens Park Rangers,Championship,2010/2011,2010
Shaun Derry,Defensive Midfield,1977-12-06,32,England,Queens Park Rangers,Championship,2010/2011,2010
Mikele Leigertwood,Defensive Midfield,1982-11-12,27,Antigua and Barbuda,Queens Park Rangers,Championship,2010/2011,2010
Alejandro Faurlín,Central Midfield,1986-09-08,23,Argentina,Queens Park Rangers,Championship,2010/2011,2010
Martin Rowlands,Central Midfield,1979-02-08,31,Ireland,Queens Park Rangers,Championship,2010/2011,2010
Gavin Mahon,Central Midfield,1977-01-02,33,England,Queens Park Rangers,Championship,2010/2011,2010
Ákos Buzsáky,Central Midfield,1982-05-07,28,Hungary,Queens Park Rangers,Championship,2010/2011,2010
Michael Doughty,Central Midfield,1992-11-20,17,Wales,Queens Park Rangers,Championship,2010/2011,2010
Hogan Ephraim,Left Midfield,1988-03-31,22,England,Queens Park Rangers,Championship,2010/2011,2010
Adel Taarabt,Attacking Midfield,1989-05-24,21,Morocco,Queens Park Rangers,Championship,2010/2011,2010
Petter Vaagan Moen,Attacking Midfield,1984-02-05,26,Norway,Queens Park Rangers,Championship,2010/2011,2010
Georgios Tofas,Attacking Midfield,1989-06-17,21,Cyprus,Queens Park Rangers,Championship,2010/2011,2010
Ángelo Balanta,Attacking Midfield,1990-07-01,20,Colombia,Queens Park Rangers,Championship,2010/2011,2010
Romone Rose,Attacking Midfield,1990-01-19,20,England,Queens Park Rangers,Championship,2010/2011,2010
Wayne Routledge,Left Winger,1985-01-07,25,England,Queens Park Rangers,Championship,2010/2011,2010
Lee Cook,Left Winger,1982-08-03,27,England,Queens Park Rangers,Championship,2010/2011,2010
Jamie Mackie,Right Winger,1985-09-28,24,Scotland,Queens Park Rangers,Championship,2010/2011,2010
Bruno Andrade,Second Striker,1993-10-02,16,Portugal,Queens Park Rangers,Championship,2010/2011,2010
Ishmael Miller,Centre-Forward,1987-03-05,23,England,Queens Park Rangers,Championship,2010/2011,2010
Rob Hulse,Centre-Forward,1979-10-25,30,England,Queens Park Rangers,Championship,2010/2011,2010
Tommy Smith,Centre-Forward,1980-05-22,30,England,Queens Park Rangers,Championship,2010/2011,2010
Rowan Vine,Centre-Forward,1982-09-21,27,England,Queens Park Rangers,Championship,2010/2011,2010
Patrick Agyemang,Centre-Forward,1980-09-20,29,Ghana,Queens Park Rangers,Championship,2010/2011,2010
Alessandro Pellicori,Centre-Forward,1981-07-22,28,Italy,Queens Park Rangers,Championship,2010/2011,2010
Heidar Helguson,Centre-Forward,1977-08-22,32,Iceland,Queens Park Rangers,Championship,2010/2011,2010
Leon Clarke,Centre-Forward,1985-02-10,25,England,Queens Park Rangers,Championship,2010/2011,2010
Antonio German,Centre-Forward,1991-12-26,18,Grenada,Queens Park Rangers,Championship,2010/2011,2010
Josh Parker,Centre-Forward,1990-12-01,19,Antigua and Barbuda,Queens Park Rangers,Championship,2010/2011,2010
Jamie Ashdown,Goalkeeper,1980-11-30,29,England,Portsmouth FC,Championship,2010/2011,2010
Darryl Flahavan,Goalkeeper,1978-11-28,31,England,Portsmouth FC,Championship,2010/2011,2010
Liam O'Brien,Goalkeeper,1991-11-03,18,England,Portsmouth FC,Championship,2010/2011,2010
Tal Ben Haim,Centre-Back,1982-03-31,28,Israel,Portsmouth FC,Championship,2010/2011,2010
Greg Halford,Centre-Back,1984-12-08,25,England,Portsmouth FC,Championship,2010/2011,2010
Aaron Mokoena,Centre-Back,1980-11-25,29,South Africa,Portsmouth FC,Championship,2010/2011,2010
Hermann Hreidarsson,Centre-Back,1974-07-11,35,Iceland,Portsmouth FC,Championship,2010/2011,2010
Marc Wilson,Centre-Back,1987-08-17,22,Ireland,Portsmouth FC,Championship,2010/2011,2010
Ibrahima Sonko,Centre-Back,1981-01-22,29,Senegal,Portsmouth FC,Championship,2010/2011,2010
Ricardo Rocha,Centre-Back,1978-10-03,31,Portugal,Portsmouth FC,Championship,2010/2011,2010
Carl Dickinson,Left-Back,1987-03-31,23,England,Portsmouth FC,Championship,2010/2011,2010
Ritchie De Laet,Right-Back,1988-11-28,21,Belgium,Portsmouth FC,Championship,2010/2011,2010
Joel Ward,Right-Back,1989-10-29,20,England,Portsmouth FC,Championship,2010/2011,2010
Ellis Martin,Midfielder,1991-10-18,18,England,Portsmouth FC,Championship,2010/2011,2010
Hayden Mullins,Defensive Midfield,1979-03-27,31,England,Portsmouth FC,Championship,2010/2011,2010
Richard Hughes,Defensive Midfield,1979-06-25,31,Scotland,Portsmouth FC,Championship,2010/2011,2010
Tom Kilbey,Defensive Midfield,1990-10-19,19,England,Portsmouth FC,Championship,2010/2011,2010
Michael Brown,Central Midfield,1977-01-25,33,England,Portsmouth FC,Championship,2010/2011,2010
Marlon Pack,Central Midfield,1991-03-25,19,England,Portsmouth FC,Championship,2010/2011,2010
Jonathan Hogg,Central Midfield,1988-12-06,21,England,Portsmouth FC,Championship,2010/2011,2010
Matt Ritchie,Right Midfield,1989-09-10,20,Scotland,Portsmouth FC,Championship,2010/2011,2010
Liam Lawrence,Attacking Midfield,1981-12-14,28,Ireland,Portsmouth FC,Championship,2010/2011,2010
Peter Gregory,Attacking Midfield,1992-07-25,17,England,Portsmouth FC,Championship,2010/2011,2010
John Utaka,Left Winger,1982-01-08,28,Nigeria,Portsmouth FC,Championship,2010/2011,2010
Nadir Ciftci,Left Winger,1992-02-12,18,Turkey,Portsmouth FC,Championship,2010/2011,2010
David Cotterill,Right Winger,1987-12-04,22,Wales,Portsmouth FC,Championship,2010/2011,2010
David Nugent,Centre-Forward,1985-05-02,25,England,Portsmouth FC,Championship,2010/2011,2010
Dave Kitson,Centre-Forward,1980-01-21,30,England,Portsmouth FC,Championship,2010/2011,2010
Tommy Smith,Centre-Forward,1980-05-22,30,England,Portsmouth FC,Championship,2010/2011,2010
Danny Webber,Centre-Forward,1981-12-28,28,England,Portsmouth FC,Championship,2010/2011,2010
